row_number,movie_id,director_name
1876,11932,Ronny Yu
1877,11165,Richard Fleischer
1877,11165,Kinji Fukasaku
1877,11165,Toshio Masuda
1878,6116,Bob Spiers
1879,57431,David Gordon Green
1880,21724,Damien Dante Wayans
1881,278,Frank Darabont
1882,9290,Simon Wincer
1883,11543,Bobby Farrelly
1883,11543,Peter Farrelly
1884,284536,Rupert Wyatt
1885,152737,John Wells
1886,13374,Tim Fywell
1887,8976,Nigel Cole
1888,319888,Dexter Fletcher
1889,9469,Spike Lee
1890,1909,Jeremy Leven
1891,22971,Lasse Hallstr??m
1892,34813,Sylvain White
1893,46261,Troy Nixey
1894,10431,Philip G. Atwell
1895,8051,Paul Thomas Anderson
1896,9352,Jeff Schaffer
1897,10167,Don Michael Paul
1898,18147,Paul Feig
1899,17170,James Bridges
1900,18975,Steve Barron
1901,15487,Bill Paxton
1902,22825,Richard Kelly
1903,11152,Carter Smith
1904,1831,John Schlesinger
1905,43931,Wes Craven
1906,10591,Luke Greenfield
1907,10861,Ringo Lam
1908,12770,Bruce McCulloch
1909,276907,Brian Helgeland
1910,10074,Akiva Schaffer
1911,65055,David R. Ellis
1912,10397,Alan Parker
1913,200505,Ivan Reitman
1914,11954,Tobe Hooper
1915,60309,Robert Redford
1916,9787,Catherine Hardwicke
1917,293646,Patricia Riggen
1918,6978,John Carpenter
1919,133698,Pascal Chaumeil
1920,59440,Gavin O'Connor
1921,1770,Neil Jordan
1922,10655,Ronald F. Maxwell
1923,8988,Kimberly Peirce
1924,15992,Stephen Gaghan
1925,17707,Jonathan Kaplan
1926,77883,Ole Bornedal
1927,40001,Richard Benjamin
1928,64639,Rod Lurie
1929,9903,Lasse Hallstr??m
1930,21338,Craig R. Baxley
1931,20766,John Hillcoat
1932,24264,John Guillermin
1933,19803,Marcos Siega
1934,20309,J.B. Rogers
1935,9912,Roger Donaldson
1936,9067,Rachel Talalay
1937,27360,Jeffrey W. Byrd
1938,8338,Fernando Meirelles
1939,168705,Uwe Boll
1940,72113,Roman Polanski
1941,9729,Atom Egoyan
1942,94352,Andrew Adamson
1943,22256,Robert Towne
1944,12404,Richard Linklater
1945,152742,Giuseppe Tornatore
1946,11699,Werner Herzog
1947,49953,Ben Stassen
1948,48034,Guillaume Canet
1949,39845,Taylor Hackford
1950,25353,J??r??me Deschamps
1950,25353,Pascal H??rold
1950,25353,Macha Make??eff
1951,36696,Inna Evlannikova
1951,36696,Svyatoslav Ushakov
1952,109091,Ridley Scott
1953,38543,Jonathan English
1954,33157,Sergey Bondarchuk
1955,290864,Teddy Chan
1956,242166,Mario Van Peebles
1957,859,Stephen Frears
1958,83770,Walter Salles
1959,168,Leonard Nimoy
1960,1246,Sylvester Stallone
1961,4233,Wes Craven
1962,174751,Gavin O'Connor
1963,184098,Tim Story
1964,2069,Jonathan Lynn
1965,1788,Herbert Ross
1966,11635,Todd Phillips
1967,177,Terry Gilliam
1968,3600,Danny Cannon
1969,2621,Bonnie Hunt
1970,10358,Kevin Smith
1971,10480,Neil LaBute
1972,10313,Grant Heslov
1973,18828,George Gallo
1974,3558,James Mangold
1975,13476,Robert Luketic
1976,10208,Tim Hill
1977,24961,Sidney Lumet
1978,20697,Brian Robbins
1979,20761,Ron Shelton
1980,70868,Douglas McGrath
1981,43593,Alexandre Aja
1982,6478,Kevin Spacey
1983,40688,Steve Boyum
1984,26672,Richard Williams
1985,45881,Mary McGuckian
1986,41283,"George Tillman, Jr."
1987,4935,Hayao Miyazaki
1988,19908,Ruben Fleischer
1989,10663,Frank Coraci
1990,1891,Irvin Kershner
1991,9737,Michael Bay
1992,37137,David Zucker
1993,9532,James Wong
1994,10316,George Clooney
1995,2787,David Twohy
1996,12658,Tony Goldwyn
1997,152601,Spike Jonze
1998,10866,John Dahl
1999,227707,Jonathan Newman
2000,21349,Wayne Wang
2001,19150,Michael Dinner
2002,70435,Steven Soderbergh
2003,580,Joseph Sargent
2004,9819,Jerry Zaks
2005,13579,Fred Durst
2006,20024,Neil Jordan
2007,2453,Simon Wincer
2008,6973,Paul Haggis
2009,11156,Anne Fontaine
2010,354110,Jon Cassar
2011,22215,Stephen Frears
2012,11632,Mira Nair
2013,30596,Teddy Chan
2014,3021,Mikael H??fstr??m
2015,957,Mel Brooks
2016,256917,Russell Crowe
2017,251,Jerry Zucker
2018,544,Bobby Farrelly
2018,544,Peter Farrelly
2019,11395,John Pasquin
2020,14635,John Lee Hancock
2021,13680,Andy Fickman
2022,688,Clint Eastwood
2023,11090,Luke Greenfield
2024,783,Richard Attenborough
2025,228194,Lasse Hallstr??m
2026,1642,Irwin Winkler
2027,10950,Jessie Nelson
2028,235260,Christopher Spencer
2029,277,Len Wiseman
2030,8999,Mikael H??fstr??m
2031,11323,Steven Soderbergh
2032,10445,Richard Attenborough
2033,11453,Mike Bigelow
2034,146239,Ken Scott
2035,205588,Susanna White
2036,10878,Dennis Dugan
2037,82650,David Bowers
2038,10279,Spike Lee
2039,2294,Kevin Smith
2040,2176,Daniel Sackheim
2041,270487,Joel Coen
2041,270487,Ethan Coen
2042,19366,Deborah Kaplan
2042,19366,Harry Elfont
2043,204082,Gary Fleder
2044,24100,Uli Edel
2045,1599,David O. Russell
2046,5550,Fred Dekker
2047,30379,Brian Trenchard-Smith
2047,30379,Paul J. Lombardi
2048,42586,Blake Edwards
2049,17709,Hugh Wilson
2050,287948,Camille Delamarre
2051,7548,Laurence Dunmore
2052,9075,Paul Verhoeven
2053,11661,Christian Carion
2054,109513,Dax Shepard
2054,109513,David Palmer
2055,12085,Callie Khouri
2056,204922,Rowan Joffe
2057,38985,William Friedkin
2058,44113,John Curran
2059,21494,Laurent Tirard
2060,164457,Scott Cooper
2061,4566,Tony Gilroy
2062,17795,Peter Segal
2063,1073,Mark Pellington
2064,153158,Juan Jos?? Campanella
2065,81836,Woody Allen
2066,10724,Clint Eastwood
2067,9473,Trey Parker
2068,2196,Frank Oz
2069,1499,Stuart Gillard
2070,20857,Brian Robbins
2071,82693,David O. Russell
2072,1646,Richard LaGravenese
2073,44944,Tyler Perry
2074,4108,Louis Leterrier
2074,4108,Corey Yuen Kwai
2075,8456,Jeff Wadlow
2076,7341,Katt Shea
2077,19255,Sam Mendes
2078,10187,Joshua Michael Stern
2079,31005,Brad Silberling
2080,49517,Tomas Alfredson
2081,44857,John Duigan
2082,50780,Jodie Foster
2083,16363,Colin Higgins
2084,1946,David Cronenberg
2085,85,Steven Spielberg
2086,772,Chris Columbus
2087,840,Steven Spielberg
2088,9682,Jim Sonzero
2089,96,Tony Scott
2090,10678,Adam Shankman
2091,274,Jonathan Demme
2092,8872,Penelope Spheeris
2093,16290,Jeff Tremaine
2094,579,Jeannot Szwarc
2095,14405,Raja Gosnell
2096,138843,James Wan
2097,11637,Brian Levant
2098,226486,Ben Falcone
2099,1584,Richard Linklater
2100,9312,Paul W.S. Anderson
2101,12153,Keenen Ivory Wayans
2102,65057,Alexander Payne
2103,8326,Andrew Davis
2104,35690,Julie Anne Robinson
2105,76203,Steve McQueen
2106,13497,Charles Stone III
2107,35688,Tyler Perry
2108,162,Tim Burton
2109,296096,Thea Sharrock
2110,103370,Tyler Perry
2111,1051,William Friedkin
2112,376659,Jon Lucas
2112,376659,Scott Moore
2113,10073,Jason Friedberg
2113,10073,Aaron Seltzer
2114,16690,Robin Budd
2114,16690,Donovan Cook
2115,273895,Ava DuVernay
2116,14873,Steve Trenbirth
2117,8968,Stephen T. Kay
2118,9963,Mennan Yapo
2119,15655,Jun Falkenstein
2120,21208,Jaume Collet-Serra
2121,272878,Boaz Yakin
2122,9760,Jason Friedberg
2122,9760,Aaron Seltzer
2123,314365,Tom McCarthy
2124,13279,Neil LaBute
2125,1975,Takashi Shimizu
2126,33644,Kevin Rodney Sullivan
2127,1649,Peter Hewitt
2128,9895,Barry Levinson
2129,9570,Gary Nelson
2130,27579,Anton Corbijn
2131,16052,Gregory Nava
2132,40264,Jason Friedberg
2132,40264,Aaron Seltzer
2133,1164,Alejandro Gonz??lez I????rritu
2134,239678,Shawn Levy
2135,14359,John Patrick Shanley
2136,3989,Trey Parker
2137,76617,John Luessenhop
2138,1710,Jon Amiel
2139,4258,Malcolm D. Lee
2140,20391,Joshua Logan
2141,10139,Gus Van Sant
2142,335778,Kevin Reynolds
2143,9645,Steve Beck
2144,55465,Todd Strauss-Schulson
2145,617,John McNaughton
2146,19904,Nelson McCormick
2147,48289,John Madden
2148,243,Stephen Frears
2149,6933,Eric Valette
2150,17182,John Schlesinger
2151,8848,Roger Donaldson
2152,38,Michel Gondry
2153,38303,Andy Fickman
2154,1266,David Ayer
2155,107985,Edgar Wright
2156,14043,Andrew Fleming
2157,19901,Michael Spierig
2157,19901,Peter Spierig
2158,34016,Jim Field Smith
2159,59860,Thomas Bezucha
2160,10069,William Brent Bell
2161,9588,Simon Wincer
2162,12819,Ben Gluck
2162,12819,Anthony Bell
2163,9954,Renny Harlin
2164,10115,Jessica Bendinger
2165,25132,Robert Rodriguez
2166,577,Gus Van Sant
2167,328387,Henry Joost
2167,328387,Ariel Schulman
2168,12690,Ed Harris
2169,9945,John Carpenter
2170,539,Alfred Hitchcock
2171,13596,Howard Deutch
2172,226857,Shana Feste
2173,13159,Garry Marshall
2174,47941,Steve Rash
2175,526,Richard Donner
2176,22796,Mark Steven Johnson
2177,2355,Mike Binder
2178,5915,Sean Penn
2179,9842,Todd Phillips
2180,61012,Michael J. Bassett
2181,755,Robert Rodriguez
2182,13682,Frank Nissen
2183,9089,Jodie Foster
2184,9470,Stephen Chow
2185,18357,Peter Hastings
2186,7979,Marc Forster
2187,470,Alejandro Gonz??lez I????rritu
2188,15644,Paul Abascal
2189,9582,Chris Koch
2190,10642,Amy Heckerling
2191,22074,Michael Moore
2192,2428,George Stevens
2193,290751,Billy Ray
2194,13805,Jason Friedberg
2194,13805,Aaron Seltzer
2195,4597,Nimr??d Antal
2196,9414,Jon Amiel
2197,63492,Mark Mylod
2198,81796,Stephen St. Leger
2198,81796,James Mather
2199,10710,Barry Levinson
2200,15092,Brian Taylor
2200,15092,Mark Neveldine
2201,11382,Woody Allen
2202,15005,Michael O. Sajbel
2203,8198,Phillip Noyce
2204,6963,Gore Verbinski
2205,15070,Walter Hill
2206,12797,David Koepp
2207,17134,Renny Harlin
2208,41402,Matt Reeves
2209,18885,Charles T. Kanganis
2210,4953,Michel Gondry
2211,10773,Stephen Frears
2212,146198,John Hillcoat
2213,2639,Woody Allen
2214,10563,Damon Santostefano
2215,295964,John Wells
2216,5971,Neil Jordan
2217,9716,Woody Allen
2218,11835,James Wan
2219,26171,Kirk Jones
2220,31117,Bob Clark
2221,9074,Les Mayfield
2222,14396,Les Mayfield
2223,15673,Michael Lembeck
2224,42618,Bob Fosse
2225,171274,Paul Thomas Anderson
2226,24432,Frank Passingham
2226,24432,Dave Borthwick
2226,24432,Jean Duval
2227,109417,Benson Lee
2228,13948,David Zucker
2229,106747,Robert Rodriguez
2230,10929,Glen Morgan
2231,14220,Fred Wolf
2232,46435,Mike Leigh
2233,256962,Alejandro Monteverde
2234,48231,David Cronenberg
2235,3509,Richard Linklater
2236,82684,Curtis Hanson
2236,82684,Michael Apted
2237,12142,Uwe Boll
2238,23367,Todd Graff
2239,10740,Jonathan Glazer
2240,241239,J.C. Chandor
2241,14582,Paul Gross
2242,14914,Marc Abraham
2243,3902,Todd Haynes
2244,77948,Mabrouk El Mechri
2245,21755,Rian Johnson
2246,4960,Charlie Kaufman
2247,128,Hayao Miyazaki
2248,14652,Jean-Paul Rappeneau
2249,40932,Nancy Walker
2250,16608,John Hillcoat
2251,334531,Angelo Pizzo
2252,32316,Richard Benjamin
2253,7299,Kurt Wimmer
2254,13405,Roger Spottiswoode
2255,19457,James Gray
2256,112937,Matthew Diamond
2257,314385,Angelina Jolie
2258,8953,Katsuhiro ??tomo
2259,29078,David Anspaugh
2260,46503,Andrew Jarecki
2261,10448,Kevin Reynolds
2262,13688,Stephen Chow
2263,10353,Jean-Marie Poir??
2264,43935,Kevin Munroe
2265,11458,Daniel Algrant
2266,44638,Julie Taymor
2267,241257,Alejandro Amen??bar
2268,14538,Daniel Lee
2269,13250,Mike Barker
2270,133931,Wayne Thornley
2271,280871,Gnana Rajasekaran
2272,239897,Tom Walsh
2273,184341,Jonathan Jakubowicz
2274,334074,James McTeigue
2275,199373,Scott Walker
2276,14202,John Curran
2277,6968,Uli Edel
2278,581,Kevin Costner
2279,52449,Jake Kasdan
2280,12150,Harold Becker
2281,11247,Mark Rosman
2282,4232,Wes Craven
2283,9378,Steve Beck
2284,694,Stanley Kubrick
2285,105,Robert Zemeckis
2286,11377,William Malone
2287,26367,Tyler Perry
2288,385383,Rob Hawk
2289,41210,Josh Gordon
2289,41210,Will Speck
2290,12090,Shawn Levy
2291,62630,Lee Tamahori
2292,16110,Britt Allcroft
2293,29427,Breck Eisner
2294,129,Hayao Miyazaki
2295,244114,Alan Yuen
2296,2669,Roger Donaldson
2297,203833,Brian Percival
2298,13523,Sean Anders
2299,25195,Anand Tucker
2300,17277,Anthony Mann
2301,50725,Michael Dowse
2302,82631,Daniel Barnz
2303,73191,Emile Ardolino
2304,22479,Robert Altman
2305,340611,James Schamus
2306,10065,Andrew Douglas
2307,2757,Spike Jonze
2308,11683,George A. Romero
2309,244339,Danny Pang
2309,244339,Oxide Pang Chun
2310,1878,Terry Gilliam
2311,23082,Ricky Gervais
2311,23082,Matthew Robinson
2312,195589,Nicholas Stoller
2313,854,Chuck Russell
2314,2280,Penny Marshall
2315,496,Larry Charles
2316,8835,Robert Luketic
2317,157,Leonard Nimoy
2318,8643,Scott Derrickson
2319,10402,Mike Mitchell
2320,218043,Vic Armstrong
2321,9043,Thomas Bezucha
2322,21301,Kevin Rodney Sullivan
2323,10147,Terry Zwigoff
2324,816,Jay Roach
2325,302688,Kirk Jones
2326,60307,David Bowers
2327,106,John McTiernan
2328,279,Milo?? Forman
2329,8617,Nelson McCormick
2330,10625,Mark Waters
2331,10934,Audrey Wells
2332,5279,Robert Altman
2333,10013,Francis Ford Coppola
2334,194662,Alejandro Gonz??lez I????rritu
2335,160588,Woody Allen
2336,9829,Paul Greengrass
2337,10028,Bille Woodruff
2338,10535,Rick Friedberg
2339,790,John Carpenter
2340,43959,Sean McNamara
2341,10364,Mike Nichols
2342,16991,Jody Hill
2343,9610,Richard Fleischer
2344,1578,Martin Scorsese
2345,25643,Brandon Camp
2346,11904,Barry Levinson
2347,28665,Kevin Tancharoen
2348,44115,Danny Boyle
2349,10569,Woody Allen
2350,10560,Nicholas Hytner
2351,333348,Jessie Nelson
2352,20483,Bart Freundlich
2352,20483,James Sbardellati
2352,20483,Peter Merwin
2353,11457,Irwin Winkler
2354,321697,Danny Boyle
2355,19840,Chris Columbus
2356,22327,Miguel Arteta
2357,38665,William A. Fraker
2358,2575,John Boorman
2359,11644,Brian De Palma
2360,146227,Courtney Solomon
2361,68924,Ang Lee
2362,253235,Rob Reiner
2363,22102,Jeff Kanew
2364,18701,Istv??n Szab??
2365,10068,Adrian Lyne
2366,848,Matthew Robbins
2367,36811,Michael Hoffman
2368,522,Tim Burton
2369,130150,Jason Reitman
2370,12246,Sergei Bodrov
2371,13809,Guy Ritchie
2372,27380,Hal Needham
2373,10549,Kenneth Branagh
2374,33870,Bruce Beresford
2375,245703,Jeff Nichols
2376,10739,Woody Allen
2377,127560,Jonathan Teplitzky
2378,37903,Michael Haneke
2379,396152,Zack Ward
2380,10017,Mike Marvin
2381,11468,D.J. Caruso
2382,193613,Nimr??d Antal
2383,17436,Gregor Jordan
2384,43434,Olivier Assayas
2385,31166,Tran Anh Hung
2386,69848,Lance Hool
2387,8408,George A. Romero
2388,332411,Chuck Russell
2389,9389,Christian Volckman
2390,9626,Richard Fleischer
2391,75638,Rodrigo Cort??s
2392,8363,Greg Mottola
2393,15670,Tyler Perry
2394,290555,David Hayter
2395,8328,Jon M. Chu
2396,10982,Cory Edwards
2396,10982,Todd Edwards
2396,10982,Tony Leech
2397,205,Terry George
2398,1620,Xavier Gens
2399,175541,Kasi Lemmons
2400,241254,Brian A Miller
2401,31932,Matt Dillon
2402,1933,Alejandro Amen??bar
2403,679,James Cameron
2404,11113,George Cukor
2405,3597,Jim Gillespie
2406,193893,Luke Greenfield
2407,9675,Alexander Payne
2408,9988,Jay Chandrasekhar
2409,948,John Carpenter
2410,21765,John Robert Hoffman
2411,146304,Malcolm D. Lee
2412,7516,Joe Carnahan
2413,41439,Kevin Greutert
2414,2752,Michael Lehmann
2415,9429,John Fortenberry
2416,38117,Daniel Barnz
2417,9792,Alexandre Aja
2418,13778,Sam Weisman
2419,228203,Niki Caro
2420,41382,Erik White
2421,13960,Christian Robinson
2422,114150,Jason Moore
2423,26602,Mike Tollin
2424,10223,Sam Raimi
2425,16028,Robert Harmon
2426,15639,Trent Cooper
2427,16112,Gary Halvorson
2428,26390,Antoine Fuqua
2429,27759,Nicholas Ray
2429,27759,Guy Green
2430,109428,Fede Alvarez
2431,23049,Donald Petrie
2432,9310,Paul Weitz
2433,11411,Sidney J. Furie
2434,16988,Ian Iqbal Rashid
2435,7304,Wayne Kramer
2436,24747,Rowdy Herrington
2437,58048,Jim Goddard
2438,1491,Neil Burger
2439,2989,Noel Marshall
2440,10629,Joel Schumacher
2441,255343,Andrea Di Stefano
2442,4723,Richard Kelly
2443,10800,Guillaume Ivernel
2443,10800,Arthur Qwak
2444,25763,Jack Smight
2445,79694,Todd Lincoln 
2446,4032,Howard Zieff
2447,18615,Steven Shainberg
2448,10673,Oliver Stone
2449,4584,Ang Lee
2450,2977,Julian Jarrold
2451,10760,Joe Nussbaum
2452,11093,Vadim Perelman
2453,207,Peter Weir
2454,8467,Bobby Farrelly
2454,8467,Peter Farrelly
2455,639,Rob Reiner
2456,24226,Sidney Lumet
2457,9285,Todd Phillips
2458,14709,Brian Robbins
2459,74643,Michel Hazanavicius
2460,13788,David S. Goyer
2461,83666,Wes Anderson
2462,10781,Jonathan Liebesman
2463,318850,Cyrus Nowrasteh
2464,13908,Perry Andelin Blake
2465,1417,Guillermo del Toro
2466,39180,John Whitesell
2467,16161,John Singleton
2468,49950,Christian E. Christiansen
2469,10956,Dennie Gordon
2470,9594,Sheldon Lettich
2471,4638,Edgar Wright
2472,13972,Diane English
2473,5038,Woody Allen
2474,13491,Peter Flinth
2475,10571,Robert Iscove
2476,10994,Peter Kosminsky
2477,19994,Karyn Kusama
2478,25166,Nick Gomez
2479,30890,Woody Allen
2480,23169,Allen Coulter
2481,17403,Clare Kilner
2482,12120,Richard Benjamin
2483,9800,Jonathan Demme
2484,1090,Josef Rusnak
2485,18475,Lance Rivera
2486,40160,Ronald Neame
2487,18074,Bruce Paltrow
2488,9689,Woody Allen
2489,9781,Adam Rifkin
2490,8009,Russell Mulcahy
2491,3877,Susanne Bier
2492,8854,Kenneth Johnson
2493,152599,James Gray
2494,18840,James Ivory
2495,68727,Danny Boyle
2496,12657,Jessy Terrero
2497,8265,Dany Boon
2497,8265,Nicolas Guy
2498,12410,Vicente Amorim
2499,34647,Gaspar No??
2500,73935,Amy Heckerling
2501,28178,Lasse Hallstr??m
2502,185567,J??r??me Salle
2503,264656,Tommy Lee Jones
2504,35696,Jesse Vaughan
2505,16351,Atom Egoyan
2506,38717,William Bindley
2507,18777,Wayne Beach
2508,2110,G??rard Krawczyk
2509,9035,James Gunn
2510,90,Martin Brest
2511,771,Chris Columbus
2512,12154,Leonard Nimoy
2513,9576,Sydney Pollack
2514,744,Tony Scott
2515,146,Ang Lee
2516,14,Sam Mendes
2517,45269,Tom Hooper
2518,9493,Ivan Reitman
2519,22556,Udayan Prasad
2520,873,Steven Spielberg
2521,33196,Yoon Je-kyoon
2522,205596,Morten Tyldum
2523,10765,Howard Zieff
2524,16769,Michael Apted
2525,33217,Thor Freudenthal
2526,132232,Andy Muschietti
2527,11153,Harold Ramis
2528,208134,Jeff Tremaine
2529,1165,Stephen Frears
2530,4011,Tim Burton
2531,17202,Tyler Perry
2532,9587,Gillian Armstrong
2533,65086,James Watkins
2534,10053,Simon West
2535,11870,Shawn Levy
2536,11778,Michael Cimino
2537,586,Barry Levinson
2538,18736,Jim Fall
2539,134411,Ric Roman Waugh
2540,287903,Michael Dougherty
2541,9276,Robert Rodriguez
2542,15765,Brian Gibson
2543,2142,James Mangold
2544,11397,Joel Gallen
2545,77016,David Ayer
2546,11478,Rob Cohen
2547,266856,James Marsh
2548,13411,John Whitesell
2549,10564,Matt Williams
2550,947,David Lean
2551,24150,Rob Zombie
2552,228970,Jean-Marc Vall??e
2553,18405,Dennis Iliadis
2554,6961,Clare Kilner
2555,11442,Rick Rosenthal
2556,2493,Rob Reiner
2557,14047,Denzel Washington
2558,64690,Nicolas Winding Refn
2559,11132,Sara Sugarman
2560,17127,Nicholas Hytner
2561,1562,Juan Carlos Fresnadillo
2562,232679,Thomas Carter
2563,17880,Wayne Wang
2564,14736,Gina Prince-Bythewood
2565,9434,George Armitage
2566,23706,Phil Traill
2567,11531,Joe Berlinger
2568,9100,Andrew Fleming
2569,116,Woody Allen
2570,38843,Elizabeth Allen Rosenbaum
2571,1245,James Ivory
2572,4995,Paul Thomas Anderson
2573,10413,Robert Harmon
2574,14012,Michael Mayer
2575,9793,Martin Weisz
2576,12212,John Ottman
2577,13768,Jay Russell
2578,8975,John Bonito
2579,342521,Peter Atencio
2580,45272,Shana Feste
2581,9424,David Nutter
2582,97367,Derek Cianfrance
2583,254904,Roger Donaldson
2584,18681,Stephan Elliott
2585,12162,Kathryn Bigelow
2586,11495,Mark L. Lester
2587,64689,Andrew Dominik
2588,157849,Anton Corbijn
2589,13166,Tom Green
2590,15511,Mike Nawrocki
2591,37003,Mark Pellington
2591,37003,Catherine Owens
2592,12211,Douglas Aarniokoski
2593,13816,Bryan Barber
2594,51828,Lone Scherfig
2595,22798,Drew Barrymore
2596,7501,Brian Koppelman
2596,7501,David Levien
2597,10743,James Foley
2598,37718,Albert Brooks
2599,15237,Irwin Winkler
2600,9686,Francis Ford Coppola
2600,9686,Martin Scorsese
2600,9686,Woody Allen
2601,17644,Steve Gomer
2602,97430,RZA
2603,12257,Dean Parisot
2604,13539,Mark Piznarski
2605,68,Terry Gilliam
2606,14024,Sean McNamara
2607,115,Joel Coen
2608,7874,Craig Brewer
2609,4911,Ron Shelton
2610,1988,Michael Winterbottom
2611,16222,David Raynr
2612,9557,Mort Nathan
2613,9026,Oliver Parker
2614,57943,Dan Curtis
2615,18276,Wil Shriner
2616,8321,Martin McDonagh
2617,72359,Tina Gordon Chism
2618,10186,Peter Cattaneo
2619,25704,Vicky Jenson
2620,133694,Gus Van Sant
2621,19265,Woody Allen
2622,36047,Mary Lambert
2623,8053,Tommy Lee Jones
2624,2290,Peter Kassovitz
2625,5236,Shane Black
2626,6552,Rodman Flender
2627,1018,David Lynch
2628,10075,Katja von Garnier
2629,38031,Woody Allen
2630,42188,Mark Romanek
2631,112430,Mikael Salomon
2632,6687,Brad Anderson
2633,13853,Michael Chapman
2634,31306,Antonio Banderas
2635,8461,Michael Haneke
2636,331592,Khalil Sullins
2637,47692,Atom Egoyan
2638,19,Fritz Lang
2639,10045,Pierre Morel
2640,400,Gary Fleder
2641,253450,Hou Hsiao-hsien
2642,9104,Gregor Jordan
2643,11190,Andrey Zvyagintsev
2644,16353,Tony Jaa
2644,16353,Panna Rittikrai
2645,23759,Neil Marshall
2646,24206,Russell Mulcahy
2647,10185,Ry??hei Kitamura
2648,75033,Darrell James Roodt
2649,74536,Dito Montiel
2650,31668,Stefan Ruzowitzky
2651,13501,Jake Paltrow
2652,15208,Juraj Jakubisko
2653,172391,Anthony Silverston
2654,262543,Gabe Ib????ez
2655,9288,Gerry Lively
2656,370980,Daniele Luchetti
2657,20083,Derek Yee Tung-Sing
2658,40880,Julien Temple
2659,137,Harold Ramis
2660,264999,Gregory Jacobs
2661,454,Baz Luhrmann
2662,53457,Gilles Paquet-Brenner
2663,288980,Peter Cousens
2664,33,Clint Eastwood
2665,1951,Lars von Trier
2666,12405,Danny Boyle
2667,10998,Adrian Lyne
2668,114,Garry Marshall
2669,9396,John Cornell
2670,319910,Vidhu Vinod Chopra
2671,2604,Oliver Stone
2672,864,Jon Turteltaub
2673,14435,Patrick Lussier
2674,1931,Sylvain White
2675,691,Lewis Gilbert
2676,9877,Jamie Blanks
2677,62008,Tyler Perry
2678,12227,Randal Kleiser
2679,13824,Bruce McCulloch
2680,71688,Phyllida Lloyd
2681,15173,Phil Vischer
2681,15173,Mike Nawrocki
2682,8291,John Singleton
2683,13950,Kevin Bray
2684,12158,Wes Craven
2685,11586,John Boorman
2686,10008,Courtney Solomon
2687,2830,David Zucker
2688,12403,David Twohy
2689,34563,Rick Famuyiwa
2690,14557,Alan Cohn
2691,10368,Franco Zeffirelli
2692,10280,Tom Holland
2693,12637,Martin Scorsese
2694,34152,Spike Lee
2695,14434,Chris Rock
2696,11470,James Isaac
2697,10741,Emilio Estevez
2698,24940,Mark Waters
2699,82679,Josh Schwartz
2700,2013,Julian Schnabel
2701,1440,Todd Field
2702,18041,Davis Guggenheim
2703,28029,Tony Goldwyn
2704,1123,Phillip Noyce
2705,14033,Stephen Carpenter
2706,87729,James Ivory
2707,16899,Stephan Elliott
2708,41317,James Fargo
2709,245700,Mike Leigh
2710,37842,Alain Resnais
2711,9045,Costa-Gavras
2712,44092,John Woo
2712,44092,Chao-Bin Su
2713,16005,Neil Burger
2714,44754,Kenneth Lonergan
2715,23988,Bo Zenga
2716,43949,Rob Reiner
2717,142,Ang Lee
2718,9603,Amy Heckerling
2719,10712,Todd Haynes
2720,243938,Steve Pink
2721,10876,Philip Kaufman
2722,86838,Martin McDonagh
2723,25208,Kasi Lemmons
2724,613,Oliver Hirschbiegel
2725,1913,Alejandro Amen??bar
2726,97370,Jonathan Glazer
2727,801,Barry Levinson
2728,70829,Shim Hyung-Rae
2729,54518,Jon M. Chu
2730,44214,Darren Aronofsky
2731,240,Francis Ford Coppola
2732,9816,Thomas Carter
2733,10131,Renny Harlin
2734,339984,Patricia Riggen
2735,8859,Danny Leiner
2736,11967,Christopher Cain
2737,239563,Theodore Melfi
2738,222899,Steve Pink
2739,4951,Gil Junger
2740,10985,Ed Decter
2741,9644,Gene Quintano
2742,332567,Jaume Collet-Serra
2743,1954,Eric Bress
2743,1954,J. Mackye Gruber
2744,15489,Chris Koch
2745,15250,Preston A. Whitmore II
2746,22345,Bob Clark
2747,9448,Kirk Wong
2748,38223,Bronwen Hughes
2749,11186,John Lafia
2750,136835,Sam Miller
2751,5876,Frank Darabont
2752,264660,Alex Garland
2753,492,Spike Jonze
2754,25462,Mark Brown
2755,238603,Dave Green
2756,10691,John Stockwell
2757,1251,Clint Eastwood
2758,5172,Michael Polish
2759,58680,Daisy von Scherler Mayer
2760,264644,Lenny Abrahamson
2761,14577,Bob Saget
2762,11592,John Waters
2763,16406,Andrew Fleming
2764,19052,Craig Bolotin
2765,3682,Mark Christopher
2766,9683,Blair Hayes
2767,2084,Jez Butterworth
2768,107811,Jon Lucas
2768,107811,Scott Moore
2769,2266,Isabel Coixet
2769,2266,Christopher Doyle
2769,2266,Tom Tykwer
2769,2266,Joel Coen
2769,2266,Ethan Coen
2769,2266,Richard LaGravenese
2769,2266,Wes Craven
2769,2266,Gus Van Sant
2769,2266,Vincenzo Natali
2769,2266,Gurinder Chadha
2769,2266,Walter Salles
2769,2266,Alfonso Cuar??n
2769,2266,Alexander Payne
2769,2266,G??rard Depardieu
2769,2266,Sylvain Chomet
2769,2266,Bruno Podalyd??s
2769,2266,Fr??d??ric Auburtin
2769,2266,Olivier Assayas
2769,2266,Nobuhiro Suwa
2769,2266,Oliver Schmitz
2769,2266,Daniela Thomas
2770,13074,Rod Lurie
