movieId,title,genres
4518,Faces of Death 2,Documentary|Horror
4519,Faces of Death,Documentary|Horror
4520,Faces of Death 3,Documentary|Horror
4521,Faces of Death 4,Documentary|Horror
4522,Faces of Death 5,Documentary|Horror
4523,Faces of Death 6,Documentary|Horror
4524,Faces of Death: Fact or Fiction?,Documentary|Horror
4525,"Woman Next Door, The (Femme d'à côté, La)",Drama|Romance
4526,First Monday in October,Comedy|Drama
4527,"Fort Apache, the Bronx",Action|Drama
4528,"Four Seasons, The",Comedy|Drama
4529,Galaxy of Terror (Quest),Action|Horror|Mystery|Sci-Fi
4530,Gallipoli,Drama|War
4531,Ghost Story,Drama|Horror
4532,Gregory's Girl,Comedy|Romance
4533,"Hand, The",Drama|Horror
4534,Happy Birthday to Me,Horror|Mystery
4535,Lady Chatterley's Lover,Drama|Romance
4536,Lola,Drama
4537,Looker,Drama|Horror|Sci-Fi|Thriller
4538,"Looney, Looney, Looney Bugs Bunny Movie, The",Animation|Children|Comedy
4539,Modern Problems,Comedy|Fantasy
4540,Modern Romance,Comedy|Romance
4541,Ms. 45 (a.k.a. Angel of Vengeance),Crime|Drama
4542,My Bloody Valentine,Drama|Horror|Thriller
4543,My Dinner with André,Drama
4544,Neighbors,Comedy
4545,Pennies from Heaven,Musical|Romance
4546,Piranha II: The Spawning,Horror|Sci-Fi
4547,Polyester,Comedy
4548,Private Lessons,Comedy
4549,"Professional, The (Le professionnel)",Action|Drama|Thriller
4550,Ghost Ship,Horror
4551,Jackass: The Movie,Action|Comedy|Documentary
4552,"Truth About Charlie, The",Mystery|Thriller
4553,All or Nothing,Drama
4554,Frida,Drama|Romance
4555,Roger Dodger,Comedy|Drama
4556,Good Work (Beau travail),Drama
4557,Casino Royale,Action|Adventure|Comedy
4558,"Company of Wolves, The",Fantasy|Horror
4559,Exodus,Drama|Romance|War
4560,How to Murder Your Wife,Comedy
4561,"Russians Are Coming, the Russians Are Coming, The",Comedy|War
4562,"World of Henry Orient, The",Comedy
4563,I Spy,Action|Adventure|Comedy|Crime
4564,"Santa Clause 2, The",Children|Comedy|Fantasy|Romance
4565,"Weight of Water, The",Thriller
4566,Femme Fatale,Crime|Thriller
4567,8 Mile,Drama
4568,Far from Heaven,Drama|Romance
4569,Half Past Dead,Action|Crime|Thriller
4570,Harry Potter and the Chamber of Secrets,Adventure|Fantasy
4571,Ararat,Drama|War
4572,"Crime of Father Amaro, The (Crimen del padre Amaro, El)",Drama|Romance
4573,Standing in the Shadows of Motown,Documentary|Musical
4574,Liberty Stands Still,Action|Drama|Thriller
4575,"Life and Death of Colonel Blimp, The",Drama|Romance|War
4576,Rio Grande,Romance|Western
4577,Men with Brooms,Comedy|Drama|Romance
4578,Mysterious Island,Adventure|Sci-Fi
4579,Left Behind II: Tribulation Force,Drama
4580,Dog Soldiers,Action|Horror
4581,Houseboat,Comedy|Romance
4582,Madame Bovary,Drama
4583,My Father's Glory (La gloire de mon père),Adventure|Drama
4584,"My Mother's Castle (Château de ma mère, Le)",Comedy|Drama
4585,Return to the Blue Lagoon,Adventure|Romance
4586,Too Beautiful for You (Trop belle pour toi),Comedy|Drama|Romance
4587,Toy Soldiers,Action|Drama
4588,Ragtime,Drama
4589,Saturday the 14th,Comedy|Horror
4590,Scanners,Horror|Sci-Fi|Thriller
4591,Sharky's Machine,Crime|Drama|Romance
4592,Shock Treatment,Comedy|Musical|Sci-Fi
4593,Southern Comfort,Drama|Thriller|War
4594,Student Bodies,Comedy|Horror
4595,Take This Job and Shove It,Comedy
4596,"Tarzan, the Ape Man",Adventure
4597,Thief,Crime|Drama|Thriller
4598,This Is Elvis,Documentary|Drama|Musical
4599,True Confessions,Crime|Drama
4600,Die Another Day,Action|Adventure|Thriller
4601,The Emperor's Club,Drama
4602,Friday After Next,Comedy
4603,Personal Velocity,Drama
4604,"Quiet American, The",Drama|Thriller|War
4605,Talk to Her (Hable con Ella),Drama|Romance
4606,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),Animation|Comedy|Musical
4607,Extreme Ops,Action|Adventure|Crime|Thriller
4608,Solaris,Drama|Romance|Sci-Fi
4609,Treasure Planet,Adventure|Animation|Children|Sci-Fi|IMAX
4610,They,Horror|Thriller
4611,Brother (Brat),Crime|Drama
4612,Elling,Comedy|Drama
4613,I Spit on Your Grave (Day of the Woman),Horror|Thriller
4614,"Last Seduction, The",Crime|Drama|Thriller
4615,New Waterford Girl,Comedy
4616,"Sword and the Sorcerer, The",Action|Adventure|Fantasy
4617,Zulu,Action|Drama|War
4618,Analyze That,Comedy|Crime
4619,Empire,Crime|Drama
4620,Adaptation,Comedy|Drama|Romance
4621,Equilibrium,Action|Sci-Fi|Thriller
4622,Visitor Q (Bizita Q),Comedy|Drama|Horror
4623,"Vernon, Florida",Documentary
4624,Victory (a.k.a. Escape to Victory),Action|Drama|War
4625,Whose Life Is It Anyway?,Drama
4626,Author! Author!,Comedy|Drama
4627,Best Friends,Comedy|Drama|Romance
4628,"Best Little Whorehouse in Texas, The",Comedy|Drama|Musical|Romance
4629,"Border, The",Drama
4630,Brimstone and Treacle,Drama|Thriller
4631,Burden of Dreams,Documentary
4632,Cannery Row,Drama
4633,Class of 1984,Action|Drama|Thriller
4634,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",Drama
4635,Danton,Drama
4636,Deathtrap,Comedy|Crime|Mystery|Thriller
4637,Eating Raoul,Comedy
4638,Drumline,Comedy|Drama|Musical|Romance
4639,"Hot Chick, The",Comedy
4640,Maid in Manhattan,Comedy|Romance
4641,Star Trek: Nemesis,Action|Drama|Sci-Fi|Thriller
4642,About Schmidt,Comedy|Drama
4643,Evelyn,Drama
4644,Intact (Intacto),Thriller
4645,Morvern Callar,Drama
4646,"Lord of the Rings: The Two Towers, The",Adventure|Fantasy
4647,25th Hour,Crime|Drama
4648,Antwone Fisher,Drama
4649,Gangs of New York,Crime|Drama
4650,Two Weeks Notice,Comedy|Romance
4651,"Wild Thornberrys Movie, The",Animation|Children|Comedy
4652,Narc,Crime|Drama|Thriller
4653,Bad Influence,Drama|Thriller
4654,Blue Steel,Action|Thriller
4655,Body of Evidence,Drama|Thriller
4656,"Children's Hour, The",Drama
4657,"Duellists, The",Action|War
4658,Miami Blues,Comedy|Crime|Drama
4659,My Girl 2,Comedy|Drama|Romance
4660,My Girl,Comedy|Drama|Romance
4661,My Neighbor Totoro (Tonari no Totoro),Animation|Children|Drama|Fantasy
4662,"Thief of Bagdad, The",Adventure|Fantasy
4663,War and Peace,Drama|Romance|War
4664,Where's Poppa?,Comedy
4665,Black Christmas,Horror|Mystery|Thriller
4666,"Day of the Triffids, The",Horror|Sci-Fi
4667,Invaders from Mars,Sci-Fi
4668,"Story of O, The (Histoire d'O)",Drama|Romance
4669,Fat City,Drama
4670,Quicksilver,Drama
4671,Catch Me If You Can,Crime|Drama
4672,Pinocchio,Children|Comedy|Fantasy
4673,Chicago,Comedy|Crime|Drama|Musical
4674,"Hours, The",Drama|Romance
4675,Max,Drama
4676,Nicholas Nickleby,Drama|Romance
4677,"Pianist, The",Drama|War
4678,Doppelganger,Horror|Thriller
4679,Heavy Metal 2000,Action|Adventure|Animation|Fantasy|Sci-Fi
4680,"King of Comedy, The",Comedy|Drama
4681,Love Liza,Drama
4682,Confessions of a Dangerous Mind,Comedy|Crime|Drama|Thriller
4683,Blue Collar Comedy Tour: The Movie,Comedy|Documentary
4684,Just Married,Comedy|Romance
4685,"Son, The (Le fils)",Drama
4686,Double Whammy,Action|Comedy|Drama
4687,"Guy Thing, A",Comedy|Romance
4688,Kangaroo Jack,Action|Comedy
4689,National Security,Action|Comedy
4690,City of God (Cidade de Deus),Action|Adventure|Crime|Drama|Thriller
4691,Alice Adams,Comedy|Drama
4692,"American Friend, The (Amerikanische Freund, Der)",Crime|Drama|Mystery|Thriller
4693,American Me,Drama
4694,Band of Outsiders (Bande à part),Comedy|Crime|Drama|Romance
4695,CB4 - The Movie,Comedy
4696,Dogfight,Drama|Romance
4697,Imitation of Life,Drama|Romance
4698,"Little Romance, A",Comedy|Romance
4699,Mystery Date,Comedy
4700,Pépé le Moko,Crime|Drama|Romance
4701,Secret Admirer,Comedy|Romance
4702,Summer Lovers,Comedy|Drama|Romance
4703,"Woman in Red, The",Comedy|Romance
4704,Darkness Falls,Horror|Thriller
4705,Amen.,Drama
4706,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin),Documentary
4707,Blind Date,Horror|Thriller
4708,Bullet,Action|Crime|Drama
4709,Dead Reckoning,Drama|Film-Noir|Mystery
4710,Ethan Frome,Drama
4711,"Harder They Come, The",Action|Crime|Drama
4712,"Moon-Spinners, The",Children|Mystery
4713,Biker Boyz,Action|Crime|Drama
4714,Final Destination 2,Horror|Thriller
4715,"Recruit, The",Action|Thriller
4716,"Guru, The",Comedy|Romance
4717,Lost in La Mancha,Documentary
4718,May,Drama|Horror
4719,"Harder They Fall, The",Drama|Film-Noir
4720,I'm All Right Jack,Comedy
4721,Murder by Decree,Mystery|Thriller
4722,Ordinary Decent Criminal,Comedy|Crime
4723,Evil Under the Sun,Crime|Drama|Mystery
4724,Firefox,Action|Sci-Fi|Thriller
4725,"Grey Fox, The",Romance|Western
4726,Honkytonk Man,Comedy|Drama
4727,"Last American Virgin, The",Comedy|Drama
4728,"Last Unicorn, The",Animation|Children|Fantasy
4729,Liquid Sky,Comedy|Sci-Fi
4730,Megaforce,Action|Sci-Fi
4731,"Midsummer Night's Sex Comedy, A",Comedy|Romance
4732,Missing,Drama|Mystery|Thriller
4733,"Missionary, The",Comedy
4734,Monty Python Live at the Hollywood Bowl,Comedy
4735,Moonlighting,Drama
4736,"Night of the Shooting Stars (Notte di San Lorenzo, La)",Drama|War
4737,One from the Heart,Drama|Romance
4738,Permanent Vacation,Drama
4739,Personal Best,Drama
4740,"Pirate Movie, The",Adventure|Comedy|Musical
4741,Blind Chance (Przypadek),Drama
4742,Q: The Winged Serpent,Drama|Fantasy|Horror|Sci-Fi|Thriller
4743,Querelle,Drama
4744,Richard Pryor Live on the Sunset Strip,Comedy|Documentary
4745,Sunless (Sans Soleil),Documentary
4746,Savannah Smiles,Comedy
4747,"Secret Policeman's Other Ball, The",Comedy|Documentary|Musical
4748,"Veronika Voss (Sehnsucht der Veronika Voss, Die)",Drama
4749,Shoot the Moon,Drama
4750,"New York Ripper, The (Squartatore di New York, Lo)",Crime|Horror|Mystery|Thriller
4751,Still of the Night,Mystery|Thriller
4752,Tenebre,Horror|Mystery|Thriller
4753,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks),Comedy
4754,Trail of the Pink Panther,Comedy|Crime
4755,White Dog,Drama|Horror|Thriller
4756,Zapped!,Comedy|Sci-Fi
4757,Deliver Us from Eva,Comedy|Romance
4758,How to Lose a Guy in 10 Days,Comedy|Romance
4759,Shanghai Knights,Action|Adventure|Comedy
4760,Daredevil,Action|Crime
4761,"Jungle Book 2, The",Animation|Children
4762,All the Real Girls,Drama|Romance
4763,Gerry,Adventure|Drama
4764,He Loves Me... He Loves Me Not (À la folie... pas du tout),Romance|Thriller
4765,Dennis the Menace,Comedy
4766,10 to Midnight,Action|Adventure|Thriller
4767,"Black Stallion Returns, The",Adventure|Children
4768,"Black Stallion, The",Adventure|Children|Drama
4769,Into the West,Adventure|Children
4770,Mr. Majestyk,Action|Drama
4771,Murphy's Law,Action
4772,"Patch of Blue, A",Drama|Romance
4773,Q & A,Crime|Drama
4774,"Red Badge of Courage, The",Drama|War
4775,"Thrill of It All, The",Comedy
4776,Pillow Talk,Comedy|Musical|Romance
4777,"Man Who Fell to Earth, The",Drama|Sci-Fi
4778,Dark Blue,Action|Crime|Drama|Thriller
4779,Gods and Generals,Action|Drama|War
4780,"Life of David Gale, The",Crime|Drama|Thriller
4781,Old School,Comedy
4782,"Lawless Heart, The",Comedy|Drama
4783,Open Hearts (Elsker dig for evigt),Romance
4784,Poolhall Junkies,Comedy|Drama|Thriller
4785,Stone Reader,Documentary
4786,Cradle 2 the Grave,Action|Crime|Drama|Thriller
4787,Spider,Drama|Mystery
4788,American Heart,Crime|Drama
4789,Insignificance,Comedy|Drama
4790,Lady Jane,Drama|Romance
4791,Late Marriage (Hatuna Meuheret),Comedy|Drama|Romance
4792,Life Stinks,Comedy
4793,"Meteor Man, The",Comedy
4794,Teenagers from Outer Space,Horror|Sci-Fi
4795,Volcano High (Whasango),Action|Comedy
4796,Ten,Drama
4797,Bringing Down the House,Comedy
4798,Tears of the Sun,Action|Drama|Thriller
4799,Irreversible (Irréversible),Crime|Drama|Mystery|Thriller
4800,Laurel Canyon,Drama
4801,Nowhere in Africa (Nirgendwo in Afrika),Drama
4802,"Safety of Objects, The",Drama
4803,Bend It Like Beckham,Comedy|Drama|Romance
4804,"Hunted, The",Action|Drama|Thriller
4805,Willard,Drama|Horror|Thriller
4806,Prozac Nation,Drama
4807,Spun,Comedy|Crime|Drama
4808,"Lost Honor of Katharina Blum, The (Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann, Die)",Drama
4809,"Talk of the Town, The",Comedy|Romance|Thriller
4810,Two-Lane Blacktop,Drama
4811,Bang the Drum Slowly,Drama
4812,"Benny Goodman Story, The",Drama|Musical
4813,Born Free,Adventure|Children|Drama
4814,Born Yesterday,Comedy|Romance
4815,Equus,Drama|Mystery
4816,Europa Europa (Hitlerjunge Salomon),Drama|War
4817,"Glenn Miller Story, The",Drama
4818,Green Card,Comedy|Drama|Romance
4819,Journey to the Center of the Earth,Adventure|Children|Sci-Fi
4820,One Good Cop,Action|Crime|Drama
4821,Pauline at the Beach (Pauline à la Plage),Comedy|Drama|Romance
4822,Ringu (Ring),Horror|Mystery|Thriller
4823,Ringu 2 (Ring 2),Horror|Mystery
4824,Salaam Bombay!,Drama
4825,Sweet Charity,Comedy|Drama|Musical|Romance
4826,Women in Love,Drama|Romance
4827,Boat Trip,Comedy
4828,Dreamcatcher,Drama|Horror|Sci-Fi|Thriller
4829,Piglet's Big Movie,Animation|Children
4830,View from the Top,Comedy|Romance
4831,"Awful Truth, The",Comedy|Romance
4832,I Am Curious (Yellow) (Jag är nyfiken - en film i gult),Drama
4833,My Friend Flicka,Children|Western
4834,"Robe, The",Drama
4835,Basic,Drama|Thriller|War
4836,"Core, The",Action|Drama|Sci-Fi|Thriller
4837,Head of State,Comedy
4838,What a Girl Wants,Comedy|Drama|Romance
4839,Assassination Tango,Drama|Thriller
4840,Raising Victor Vargas,Comedy|Drama|Romance
4841,Stevie,Documentary
4842,Akira Kurosawa's Dreams (Dreams),Drama|Fantasy
4843,Day for Night (La Nuit Américaine),Comedy|Drama|Romance
4844,In a Lonely Place,Drama|Film-Noir|Mystery|Romance
4845,"Good Thief, The",Crime|Drama
4846,"Man Apart, A",Action|Crime|Drama|Thriller
4847,Phone Booth,Drama|Thriller
4848,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),Action|Animation|Sci-Fi|Thriller
4849,Levity,Drama
4850,"Man Without a Past, The (Mies vailla menneisyyttä)",Comedy|Crime|Drama
4851,Anger Management,Comedy
4852,Better Luck Tomorrow,Crime|Drama
4853,Ghosts of the Abyss,Documentary|IMAX
4854,House of 1000 Corpses,Horror
4855,Lilya 4-Ever (Lilja 4-ever),Crime|Drama
4856,XX/XY,Drama|Romance
4857,Bulletproof Monk,Action|Adventure|Sci-Fi
4858,Chasing Papi (a.k.a. Papi Chulo),Comedy
4859,"Mighty Wind, A",Comedy|Musical
4860,Holes,Adventure|Children|Comedy|Mystery
4861,Malibu's Most Wanted,Comedy|Crime
4862,"Winged Migration (Peuple migrateur, Le)",Documentary
4863,Flickering Lights (Blinkende lygter),Action|Comedy|Crime
4864,Straw Dogs,Drama|Thriller
4865,"Andromeda Strain, The",Mystery|Sci-Fi
4866,Brainscan,Comedy|Horror|Sci-Fi|Thriller
4867,Fahrenheit 451,Drama|Sci-Fi
4868,I Am Trying to Break Your Heart,Documentary
4869,Legal Eagles,Comedy|Crime|Romance
4870,"Other Side of Heaven, The",Adventure|Drama
4871,"Private Function, A",Comedy
4872,Sibling Rivalry,Comedy
4873,Undercover Blues,Comedy|Crime
4874,Wildcats,Comedy
4875,"Wiz, The",Adventure|Children|Comedy|Fantasy|Musical
4876,"Marrying Man, The (Too Hot to Handle)",Comedy|Romance
4877,"My Father the Hero (Mon père, ce héros.)",Comedy|Drama
4878,Scenes from a Mall,Comedy
4879,Confidence,Crime|Thriller
4880,Identity,Crime|Horror|Mystery|Thriller
4881,It Runs in the Family,Comedy|Drama
4882,"Real Cancun, The",Documentary
4883,City of Ghosts,Crime|Drama|Thriller
4884,"Decade Under the Influence, A",Documentary
4885,Manic,Drama
4886,People I Know,Crime|Drama
4887,Spellbound,Documentary
4888,"Lizzie McGuire Movie, The",Children|Comedy|Romance
4889,X2: X-Men United,Action|Adventure|Sci-Fi|Thriller
4890,Blue Car,Drama
4891,"Dancer Upstairs, The",Crime|Drama|Thriller
4892,Owning Mahowny,Crime|Drama|Thriller
4893,Daddy Day Care,Children|Comedy
4894,"Man on the Train (Homme du train, L')",Comedy|Drama
4895,"Shape of Things, The",Drama
4896,101 Reykjavik (101 Reykjavík),Comedy|Drama|Romance
4897,"Chorus Line, A",Comedy|Drama|Musical
4898,Absolute Beginners,Musical
4899,Breakin' 2: Electric Boogaloo,Musical
4900,Breakin',Drama|Musical
4901,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
4902,Hysterical Blindness,Drama
4903,Lambada,Drama
4904,Gunfight at the O.K. Corral,Western
4905,High Society,Comedy|Musical|Romance
4906,Kiss Me Kate,Comedy|Musical|Romance
4907,"Matrix Reloaded, The",Action|Adventure|Sci-Fi|Thriller|IMAX
4908,Dracula: Pages from a Virgin's Diary,Horror|Mystery
4909,Down with Love,Comedy|Romance
4910,Cinemania,Documentary
4911,"Spanish Apartment, The (L'auberge espagnole)",Comedy|Drama|Romance
4912,Pokémon Heroes,Animation|Children
4913,Bruce Almighty,Comedy|Drama|Fantasy|Romance
4914,"In-Laws, The",Comedy
4915,Gigantic (A Tale of Two Johns),Documentary
4916,Finding Nemo,Adventure|Animation|Children|Comedy
4917,"Italian Job, The",Action|Crime
4918,Wrong Turn,Horror|Thriller
4919,Capturing the Friedmans,Documentary
4920,Together (Han ni Zai Yiki),Drama
4921,"2 Fast 2 Furious (Fast and the Furious 2, The)",Action|Crime|Thriller
4922,Whale Rider,Drama
4923,Nevada Smith,Western
4924,Once a Thief (Zong heng si hai),Action|Comedy|Crime|Thriller
4925,Silk Stockings,Musical
4926,"Man Called Horse, A",Adventure|Drama|Western
4927,Big Jake,Western
4928,"Crazies, The (a.k.a. Code Name: Trixie)",Action|Drama|Horror|Sci-Fi|Thriller
4929,Dementia 13,Horror|Thriller
4930,Le Mans,Action|Adventure
4931,Murder on a Sunday Morning (Un coupable idéal),Documentary
4932,Rio Lobo,Adventure|Romance|War|Western
4933,"Swimmer, The",Drama
4934,"White Sheik, The (Sceicco bianco, Lo)",Comedy|Romance
4935,Treasure Island,Adventure|Children
4936,"Walk, Don't Run",Comedy|Romance
4937,Bend of the River,Western
4938,Car Wash,Comedy
4939,Destry Rides Again,Comedy|Western
4940,"Electric Horseman, The",Comedy|Western
4941,King Rat,Drama|War
4942,Mr. & Mrs. Bridge,Drama
4943,Shenandoah,Drama|War|Western
4944,Straight Talk,Comedy
4945,Oscar,Comedy|Crime|Mystery|Romance
4946,"6th Man, The (Sixth Man, The)",Comedy
4947,"Far Country, The",Western
4948,Two Mules for Sister Sara,Comedy|War|Western
4949,Winchester '73,Western
4950,Ziggy Stardust and the Spiders from Mars,Documentary|Musical
4951,"Courtship of Eddie's Father, The",Comedy
4952,"Man with the Movie Camera, The (Chelovek s kino-apparatom)",Documentary
4953,This Boy's Life,Drama
4954,Barton Fink,Drama|Thriller
4955,Battle of Britain,War
4956,Belle époque,Comedy|Romance
4957,"Comancheros, The",Action|Adventure|Drama|Romance
4958,"Flight of the Phoenix, The",Action|Adventure|Drama
4959,"Heaven Knows, Mr. Allison",Drama|War
4960,"Hot Rock, The",Comedy|Crime
4961,"Long, Hot Summer, The",Drama
4962,Man of Aran,Documentary
4963,Music Box,Drama
4964,North to Alaska,Comedy|Western
4965,Sink the Bismark!,Action|Drama|War
4966,"Blue Max, The",Adventure|Drama|War
4967,"Desert Fox, The",Drama|War
4968,"Trial, The (Procès, Le)",Drama
4969,"Unforgiven, The",Drama|Western
4970,Good Burger,Children|Comedy
4971,Mississippi Masala,Drama|Romance
4972,Quai des Orfèvres (Jenny Lamour),Crime|Drama
4973,"Stranger Among Us, A",Crime|Drama|Romance
4974,Cahill U.S. Marshal (Cahill: United States Marshal) (Wednesday Morning),Western
4975,Chisum,Western
4976,Half Moon Street,Drama|Thriller
4977,Opportunity Knocks,Comedy
4978,Shattered,Mystery|Thriller
4979,"Song of Bernadette, The",Drama
4980,"Life and Times of Judge Roy Bean, The",Comedy|Western
4981,Thoroughly Modern Millie,Comedy|Musical
4982,Where the Heart Is,Comedy|Drama
4983,Dumb and Dumberer: When Harry Met Lloyd,Comedy
4984,From Justin to Kelly,Musical|Romance
4985,Hollywood Homicide,Action|Crime|Drama
4986,Rugrats Go Wild!,Adventure|Animation|Children|Comedy
4987,"Hard Word, The",Comedy|Crime|Drama|Thriller
4988,Jet Lag (Décalage horaire),Comedy|Romance
4989,Alex and Emma,Comedy|Drama|Romance
4990,Experiment in Terror,Crime|Thriller
4991,Murphy's War,War
4992,"Satanic Rites of Dracula, The",Horror
4993,28 Days Later,Action|Horror|Sci-Fi
4994,Charlie's Angels: Full Throttle,Action|Adventure|Comedy|Crime|Thriller
4995,Fulltime Killer (Chuen jik sat sau),Action|Thriller
4996,"Bank, The",Thriller
4997,Ali: Fear Eats the Soul (Angst essen Seele auf),Drama|Romance
4998,"Bodies, Rest & Motion",Drama|Romance
4999,Made for Each Other,Comedy|Drama|Romance
5000,You Only Live Once,Crime|Film-Noir
5001,Anastasia,Drama
5002,"Babe, The",Drama
5003,Flight of the Intruder,Action|War
5004,Fun with Dick and Jane,Comedy
5005,"Main Event, The",Comedy
5006,Man's Favorite Sport?,Comedy
5007,Mr. Baseball,Comedy|Romance
5008,Never on Sunday (Pote tin Kyriaki),Comedy|Drama
5009,Nuts,Drama
5010,Rhapsody in August (Hachi-gatsu no kyôshikyoku),Drama
5011,Scaramouche,Adventure|Romance
5012,Start the Revolution Without Me,Comedy
5013,"Tenant, The (Locataire, Le)",Drama|Horror|Mystery|Thriller
5014,"Hour of the Pig, The",Crime|Drama|Mystery
5015,"What's Up, Doc?",Comedy
5016,Hulk,Action|Adventure|Sci-Fi
5017,"Legally Blonde 2: Red, White & Blonde",Comedy
5018,Sinbad: Legend of the Seven Seas,Adventure|Animation|Children|Fantasy
5019,Terminator 3: Rise of the Machines,Action|Adventure|Sci-Fi
5020,Swimming Pool,Drama|Mystery|Thriller
5021,Pirates of the Caribbean: The Curse of the Black Pearl,Action|Adventure|Comedy|Fantasy
5022,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",Action|Fantasy|Sci-Fi
5023,"Cuckoo, The (Kukushka)",Comedy|Drama|War
5024,"Housekeeper, The (femme de ménage, Une)",Comedy|Drama|Romance
5025,I Capture the Castle,Drama|Romance
5026,Northfork,Drama|Fantasy
5027,Bad Boys II,Action|Comedy|Crime|Thriller
5028,How to Deal,Comedy|Drama|Romance
5029,Johnny English,Action|Comedy|Thriller
5030,Dirty Pretty Things,Crime|Drama|Thriller
5031,Curly Sue,Comedy|Drama
5032,Little Giants,Children|Comedy
5033,Loose Cannons,Action|Comedy
5034,"Mouse That Roared, The",Comedy|War
5035,Spencer's Mountain,Comedy|Drama
5036,Masked & Anonymous,Comedy|Drama
5037,Lara Croft Tomb Raider: The Cradle of Life,Action|Adventure|Comedy|Romance|Thriller
5038,Seabiscuit,Drama
5039,Spy Kids 3-D: Game Over,Action|Adventure|Children
5040,Buffalo Soldiers,Comedy|Crime|Drama|War
5041,Camp,Comedy|Musical
5042,"Mondays in the Sun (Lunes al sol, Los)",Drama
5043,Scorched,Comedy|Crime
5044,Avanti!,Comedy|Drama
5045,Eve of Destruction,Action|Sci-Fi|Thriller
5046,Gator,Action|Drama
5047,Kickboxer 2: The Road Back,Action|Drama
5048,"Kiss Me, Stupid",Comedy
5049,"One, Two, Three",Comedy
5050,"Private Life of Sherlock Holmes, The",Comedy|Drama|Mystery
5051,Remo Williams: The Adventure Begins,Action|Comedy|Crime|Thriller
5052,"Blood of Heroes, The (Salute of the Jugger, The)",Action|Sci-Fi
5053,"What's Up, Tiger Lily?",Adventure|Comedy|Crime|Thriller
5054,American Wedding (American Pie 3),Comedy
5055,Gigli,Comedy|Crime|Romance
5056,"Magdalene Sisters, The",Drama
5057,"Secret Lives of Dentists, The",Drama
5058,Freaky Friday,Children|Comedy|Fantasy
5059,S.W.A.T.,Action|Thriller
5060,"Divorce, Le",Comedy|Drama|Romance
5061,"Princess Blade, The (Shura Yukihime)",Action|Sci-Fi
5062,Step Into Liquid,Documentary
5063,Accattone,Drama
5064,Brain Damage,Comedy|Horror
5065,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il)",Drama
5066,"Honeymoon Killers, The",Crime|Thriller
5067,Umberto D.,Drama
5068,Brother's Keeper,Documentary
5069,"Day of the Dolphin, The",Drama
5070,I Love You to Death,Comedy|Crime
5071,Freddy vs. Jason,Action|Horror|Thriller
5072,Grind,Action|Comedy
5073,Open Range,Western
5074,Shaolin Soccer (Siu lam juk kau),Action|Comedy
5075,Uptown Girls,Comedy
5076,American Splendor,Comedy|Drama
5077,Agent Cody Banks,Action|Adventure|Children|Fantasy
5078,Camp Nowhere,Adventure|Children|Comedy
5079,Hot Dog... The Movie,Comedy
5080,House of Wax,Crime|Horror|Mystery|Thriller
5081,"Inn of the Sixth Happiness, The",Adventure|Drama
5082,Man's Best Friend,Horror|Sci-Fi|Thriller
5083,"Sure Thing, The",Comedy|Romance
5084,Valley Girl,Comedy|Romance
5085,Wait Until Dark,Drama|Thriller
5086,Code Unknown (Code inconnu: Récit incomplet de divers voyages),Drama
5087,Showdown in Little Tokyo,Action|Crime
5088,Tokyo Story (Tôkyô monogatari),Drama
5089,"Green Ray, The (Rayon vert, Le)",Drama|Romance
5090,THX 1138,Action|Adventure|Drama|Sci-Fi
5091,Valley of the Dolls,Drama
5092,Kind Hearts and Coronets,Comedy|Drama
5093,Joe Kidd,Western
5094,"Keep, The",Horror|Thriller
5095,"Beast from 20,000 Fathoms, The",Sci-Fi
5096,10,Comedy|Romance
5097,Tremors,Comedy|Horror|Sci-Fi
5098,"Red Shoes, The",Drama|Fantasy|Musical|Romance
5099,"Pink Panther, The",Comedy|Crime
5100,"Pink Panther Strikes Again, The",Comedy|Crime
5101,Commando,Action|Adventure
5102,Dracula,Horror|Romance
5103,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le)",Comedy|Drama|Fantasy
5104,Waco: The Rules of Engagement,Documentary
5105,"Road Home, The (Wo de fu qin mu qin)",Drama|Romance
5106,Ikiru,Drama
5107,Comic Book Villains,Comedy
5108,"Angel at My Table, An",Drama
5109,War Photographer,Documentary|War
5110,Incident at Oglala,Documentary
5111,"Handmaid's Tale, The",Drama|Sci-Fi
5112,Revolution OS,Documentary
5113,Fire,Drama
5114,Death in Venice (Morte a Venezia),Drama|Romance
5115,"Medallion, The",Action|Comedy|Crime|Fantasy
5116,My Boss's Daughter,Comedy|Romance
5117,"Battle of Shaker Heights, The",Comedy|Drama|Romance
5118,Jeepers Creepers 2,Horror|Thriller
5119,Once Upon a Time in the Midlands,Drama
5120,Dickie Roberts: Former Child Star,Comedy
